"column1","column2","column3","column4","column5","column6","column7","column8"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Polaromonas","MAG_190624KS2_metabat2_bin.31*",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","MAG_TGLSC.20.08_metabat2_bin.51",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Polaromonas","MAG_1908TGLS3_metabat2_bin.36*",
"d__Bacteria","p__Myxococcota","c__Myxococcia","o__Myxococcales","f__Myxococcaceae","MAG_1907PLC2_metabat2_bin.39*",,
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Massilia","MAG_QTS.20.06_vamb_bins_S1C16828*",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Propionibacteriales","f__Propionibacteriaceae","g__Cutibacterium","s__Cutibacterium acnes","MAG_1905ZF6360S_vamb_S1C2861"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudomonadaceae","g__Pseudomonas_E","s__Pseudomonas_E sp900187495","MAG_1907NJYTS2_metabat2_bin.25"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__UKL13-2","g__UKL13-2","MAG_KQGRSC.20.08_metabat2_bin.30",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Methylophilaceae","g__Methylobacillus","s__Methylobacillus glycogenes","MAG_1905ZF6320I2_metabat2_bin.18"
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Brevundimonas","MAG_KQGRI2.20.08_metabat2_bin.20*",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Spirosomaceae","g__Arcicella","MAG_1907PLC3_metabat2_bin.76",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Spirosomaceae","g__Arcicella","MAG_RWS.20.06_maxbin2_bin.2",
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sandarakinorhabdus","MAG_1908QYC3_metabat2_bin.75*",
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas","s__Sphingomonas sp004354345","MAG_1907PL4I1_maxbin2_bin.3.002"
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","MAG_1611DDSC3_vamb_S1C10959",,,
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","MAG_1611DDSC2_metabat2_bin.13",,,
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas","MAG_1908TGLI1_vamb_S1C12685.001",
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas","MAG_1908KQGRS3_metabat2_bin.43.002",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Saprospiraceae","g__M3007","MAG_1908TGLC1_metabat2_bin.150*",
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingorhabdus_B","MAG_QYSC.20.08_metabat2_bin.111*",
"d__Bacteria","p__Cyanobacteria","c__Cyanobacteriia","o__Leptolyngbyales","f__Leptolyngbyaceae","g__Phormidesmis_A","MAG_TGLSC.20.08_metabat2_bin.15",
"d__Bacteria","p__Cyanobacteria","c__Cyanobacteriia","o__Cyanobacteriales","f__Chamaesiphonaceae","MAG_1908TGLC3_metabat2_bin.43",,
"d__Bacteria","p__Cyanobacteria","c__Cyanobacteriia","o__Cyanobacteriales","f__Chamaesiphonaceae","g__Chamaesiphon","MAG_RWS.20.06_metabat2_bin.67",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Moraxella_A","s__Moraxella_A osloensis_A","MAG_1909JMYZI1_maxbin2_bin.20"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Legionellales","f__Legionellaceae","g__Legionella_C","MAG_1907QMI1_metabat2_bin.94*",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cytophagaceae","MAG_1907PLC3_metabat2_bin.39",,
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Methylophilaceae","g__Methylotenera","MAG_1907PL4S_maxbin2_bin.5",
"d__Bacteria","p__Bdellovibrionota","c__Bdellovibrionia","o__Bdellovibrionales","f__Bdellovibrionaceae","g__Pseudobdellovibrio","MAG_1907QMI2_metabat2_bin.40",
"d__Bacteria","p__Bdellovibrionota","c__Bdellovibrionia","o__Bdellovibrionales","f__Bdellovibrionaceae","g__Pseudobdellovibrio","MAG_1907QMI1_vamb_S1C314*",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Nanopelagicales","f__Nanopelagicaceae","g__Planktophila","MAG_RWS.20.06_metabat2_bin.25*",
"d__Bacteria","p__Patescibacteria","c__Saccharimonadia","o__Saccharimonadales","f__UBA7683","g__UBA7683","MAG_TGLI3.17_metabat2_bin.58",
"d__Bacteria","p__Patescibacteria","c__Saccharimonadia","o__Saccharimonadales","f__UBA7683","g__UBA7683","MAG_TGLI3.17_vamb_bins_S1C13899",
"d__Bacteria","p__Patescibacteria","c__Saccharimonadia","o__Saccharimonadales","f__UBA4665","g__UBA4729","MAG_1907QMI1_metabat2_bin.79",
"d__Bacteria","p__Patescibacteria","c__Saccharimonadia","o__Saccharimonadales","f__UBA4665","MAG_TGLI1.17_metabat2_bin.16",,
"d__Bacteria","p__Patescibacteria","c__Paceibacteria","o__UBA9983","f__Zambryskibacteraceae","g__WO2-35-19","MAG_18PLSC_vamb_S1C12388",
"d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__UBA1315","MAG_1807DKMD2_metabat2_bin.66*",
"d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__UBA1315","MAG_KQGRSC.20.08_metabat2_bin.82*",
"d__Bacteria","p__Chloroflexota","c__Chloroflexia","o__Chloroflexales","f__Roseiflexaceae","MAG_1807DKMD1_metabat2_bin.87",,
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Saprospiraceae","MAG_1811AZI1_metabat2_bin.25",,
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__AKYH767","MAG_1905ZF6320I2_maxbin2_bin.14",,,
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Propionibacteriales","f__Nocardioidaceae","g__Aeromicrobium","MAG_KQGRI2.20.08_metabat2_bin.78*",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prolixibacteraceae","g__UBA6024","MAG_1908TGLC3_metabat2_bin.58",
"d__Bacteria","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","MAG_1908QYC2_metabat2_bin.71",,
"d__Bacteria","p__Patescibacteria","c__Saccharimonadia","o__Saccharimonadales","f__AWTP1-31","MAG_1908TGLC2_metabat2_bin.152",,
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Propionibacteriales","f__Propionibacteriaceae","g__Tessaracoccus","MAG_1807DKMD1_metabat2_bin.14",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Cyclobacteriaceae","MAG_TGLI3.17_vamb_bins_S1C16057*",,
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Cryobacterium","MAG_TGLI2.17_maxbin2_bin.0",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Palsa-955","MAG_TGLI3.17_metabat2_bin.36",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Rhodoglobus","MAG_1906TGLS_metabat2_bin.47*",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Mycobacteriales","f__Pseudonocardiaceae","g__Pseudonocardia","MAG_18PLSC_vamb_S1C9254*",
"d__Bacteria","p__Bdellovibrionota","c__Bacteriovoracia","o__Bacteriovoracales","f__Bacteriovoracaceae","g__UBA4096","MAG_1909JMYZI3_metabat2_bin.36",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Propionibacteriales","f__Nocardioidaceae","g__Nocardioides","MAG_1807DKMD3_metabat2_bin.36",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Propionibacteriales","f__Nocardioidaceae","g__Nocardioides","MAG_1908TGLC2_metabat2_bin.65",
"d__Bacteria","p__Bdellovibrionota","c__Bacteriovoracia","o__Bacteriovoracales","f__Bacteriovoracaceae","g__UBA4096","MAG_1908KQGRS_vamb_S1C1497",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Homoserinimonas","MAG_TGLI2.17_metabat2_bin.20",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__UBA10887","MAG_1811AZI1_metabat2_bin.14*",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Xanthomonadales","f__Xanthomonadaceae","g__Arenimonas","MAG_1611DDSC2_metabat2_bin.50",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","MAG_1908KQGRI1_metabat2_bin.9*",
"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","MAG_1907PLC2_maxbin2_bin.17.001*",,
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__UBA1936","MAG_1907MDGRS_metabat2_bin.8",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Rhizobacter","MAG_QYI.20.08_maxbin2_bin.54*",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Rhizobacter","MAG_1611DDSC1_metabat2_bin.89*",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Vitreoscilla_A","MAG_1905ZF6400I1_maxbin2_bin.3",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Comamonas","MAG_1907QYI1_maxbin2_bin.3",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Acidovorax_A","s__Acidovorax_A wautersii","MAG_1908TGLS2_vamb_S1C13525*"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Variovorax","MAG_1908KQGRS3_maxbin2_bin.4",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Pseudorhodoferax","MAG_1905ZF6360S_metabat2_bin.31.001",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Polaromonas","MAG_1908KQGRS1_metabat2_bin.14",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","MAG_MGGQSC.20.08_metabat2_bin.61",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Albidiferax","MAG_1907QMI1_metabat2_bin.93*",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Herminiimonas","MAG_1905ZF6500I1_metabat2_bin.17",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Propionibacteriales","f__Propionibacteriaceae","g__Cutibacterium","s__Cutibacterium acnes","MAG_1901QYI1_metabat2_bin.31"
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","MAG_1908QYC1_metabat2_bin.34.002",,,
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Pseudorhodobacter_B","MAG_1908TGLC1_metabat2_bin.97",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Spirosomaceae","g__Spirosoma","MAG_1908TGLI1_vamb_S1C6369",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Spirosomaceae","g__Spirosoma","MAG_TGLSC.20.08_metabat2_bin.43",
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Brevundimonas","MAG_1906TGLS_vamb_S1C22790*",
"d__Archaea","p__Thermoplasmatota","c__Thermoplasmata","o__ARK-15","f__ARK-15","g__ARK-15","MAG_1807DKMD3_metabat2_bin.115",
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sandarakinorhabdus","MAG_1611DDSC3_metabat2_bin.37",
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","MAG_1907QMI1_metabat2_bin.44*",,
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas_A","MAG_18PLSC_vamb_S1C14548*",
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingobium","s__Sphingobium sp003609795","MAG_1909JMYZI3_metabat2_bin.44"
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Saprospiraceae","g__M3007","MAG_1908TGLC3_metabat2_bin.133",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Saprospiraceae","g__M3007","MAG_MGGQSC.20.08_metabat2_bin.46*",
"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingorhabdus_B","MAG_1611DDSC3_maxbin2_bin.1",
"d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Chthoniobacterales","f__UBA6821","g__UBA6821","MAG_1907PLC2_vamb_S1C8685*",
"d__Bacteria","p__Cyanobacteria","c__Cyanobacteriia","o__Leptolyngbyales","f__Leptolyngbyaceae","g__Phormidesmis_A","s__Phormidesmis_A priestleyi_B","MAG_1907PLC3_vamb_S1C5276"
"d__Bacteria","p__Cyanobacteria","c__Cyanobacteriia","o__Leptolyngbyales","f__Leptolyngbyaceae","g__Phormidesmis_A","s__Phormidesmis_A priestleyi_B","MAG_1907PLC2_metabat2_bin.135"
"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Pirellulales","f__UBA1268","MAG_RWS.20.06_metabat2_bin.55*",,
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Agitococcus","MAG_1907QMI1_metabat2_bin.59",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","MAG_1907PLC1_metabat2_bin.25*",,
"d__Bacteria","p__Cyanobacteria","c__Cyanobacteriia","o__Pseudanabaenales","f__Pseudanabaenaceae","g__Pseudanabaena","MAG_1907PLC1_metabat2_bin.24*",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter","s__Acinetobacter johnsonii","MAG_ZPGI1.20.10_metabat2_bin.25"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacterales","f__Enterobacteriaceae","g__Citrobacter","s__Citrobacter portucalensis","MAG_KXWS_vamb_S1C1523"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Methylophilaceae","MAG_1907QMI2_metabat2_bin.57",,
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Methylophilaceae","MAG_1907QMI1_metabat2_bin.18",,
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Methylophilaceae","MAG_1907QMI1_vamb_S1C9923",,
"d__Bacteria","p__Bdellovibrionota","c__Bdellovibrionia","o__Bdellovibrionales","f__Bdellovibrionaceae","g__Pseudobdellovibrio","MAG_1907QMI2_vamb_S1C703",
"d__Bacteria","p__Firmicutes","c__Bacilli","o__Exiguobacterales","f__Exiguobacteraceae","g__Exiguobacterium_A","s__Exiguobacterium_A sp004339505","MAG_1909JMYZI1_maxbin2_bin.55"
"d__Bacteria","p__Patescibacteria","c__Saccharimonadia","o__Saccharimonadales","f__UBA7683","g__UBA7683","MAG_TGLI2.17_vamb_bins_S1C2883",
"d__Bacteria","p__Patescibacteria","c__Gracilibacteria","o__Absconditabacterales","f__X112","MAG_RWS.20.06_metabat2_bin.45",,
"d__Bacteria","p__Patescibacteria","c__Saccharimonadia","o__Saccharimonadales","f__UBA4665","g__UBA4729","MAG_1811AZI1_vamb_S1C11789*",
"d__Bacteria","p__Patescibacteria","c__Saccharimonadia","o__Saccharimonadales","f__Saccharimonadaceae","g__UBA1547","MAG_18PLSC_metabat2_bin.48*",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Pedobacter","MAG_1905ZF6360I3_vamb_S1C2785",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Xanthomonadales","f__SZUA-5","MAG_KQGRSC.20.08_vamb_bins_S1C7603*",,
"d__Archaea","p__Thermoproteota","c__Thermoproteia","o__Thermoproteales","f__Thermoproteaceae","MAG_1807DKMD2_vamb_S1C96*",,
"d__Bacteria","p__Eremiobacterota","c__Eremiobacteria","o__UBP12","f__UBA5184","g__Palsa-1515","MAG_1907PLC3_maxbin2_bin.0.001",
"d__Bacteria","p__Eremiobacterota","c__Eremiobacteria","o__UBP12","f__UBA5184","g__Palsa-1515","MAG_1907PLC2_maxbin2_bin.3",
"d__Bacteria","p__Chloroflexota","c__Chloroflexia","o__Chloroflexales","f__Roseiflexaceae","MAG_1611DDSC2_maxbin2_bin.27",,
"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Gemmatales","f__Gemmataceae","g__UBA969","s__UBA969 sp003671255","MAG_1812RWS_maxbin2_bin.17"
"d__Bacteria","p__Planctomycetota","c__Planctomycetes","o__Pirellulales","f__UBA1268","g__F1-20-MAGs016","MAG_1812RWS_metabat2_bin.2*",
"d__Bacteria","p__Bdellovibrionota","c__Bdellovibrionia","o__Bdellovibrionales","f__Bdellovibrionaceae","MAG_1907QMI2_vamb_S1C10708",,
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","MAG_18PLSC_vamb_S1C5318",,,
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","MAG_1908TGLC3_vamb_S1C16059",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","MAG_1908TGLC2_vamb_S1C17349",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Saprospiraceae","MAG_1907PLC1_metabat2_bin.61",,
"d__Bacteria","p__Chloroflexota","c__Chloroflexia","o__54-19","f__54-19","MAG_1907PLC2_maxbin2_bin.64.001",,
"d__Archaea","p__Halobacteriota","c__Methanomicrobia","o__Methanomicrobiales","f__Methanosphaerulaceae","g__Methanosphaerula","MAG_18PLSC_maxbin2_bin.33",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__SG8-41","g__Ga0077527","MAG_1811ZXGI1_metabat2_bin.18*",
"d__Bacteria","p__Eremiobacterota","c__Eremiobacteria","o__UBP12","f__UBA5184","MAG_1907PLC2_vamb_S1C8787",,
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Propionibacteriales","f__Nocardioidaceae","g__Aeromicrobium","MAG_TGLI1.17_vamb_bins_S1C7797*",
"d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__Acidimicrobiales","f__Ilumatobacteraceae","g__VFMC01","MAG_1908TGLC1_metabat2_bin.96",
"d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Chthoniobacterales","MAG_1908QYC1_metabat2_bin.74",,,
"d__Bacteria","p__Patescibacteria","c__Saccharimonadia","o__Saccharimonadales","f__AWTP1-31","MAG_1908TGLC1_vamb_S1C22921*",,
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Homoserinimonas","MAG_PRGRI.17_vamb_bins_S1C15323*",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Mycobacteriales","f__SCTD01","g__SCTD01","MAG_1807DKMD3_metabat2_bin.129*",
"d__Bacteria","p__Bdellovibrionota","c__Bacteriovoracia","o__Bacteriovoracales","f__Bacteriovoracaceae","g__UBA4096","MAG_1909JMYZI3_vamb_S1C3146",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Propionibacteriales","f__Nocardioidaceae","g__Nocardioides","MAG_KQGRI2.20.08_metabat2_bin.58*",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Mycobacteriales","f__SCTD01","g__SCTD01","MAG_1907PLC2_vamb_S1C8684*",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Xanthomonadales","f__Xanthomonadaceae","g__Arenimonas","MAG_1807DKMD3_metabat2_bin.56",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","MAG_1811AZI1_vamb_S1C10516*",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__UKL13-2","g__UKL13-2","MAG_1811AZI1_metabat2_bin.93",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Paucibacter_A","MAG_190624KS1_metabat2_bin.43*",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Sphingobacteriales","f__Sphingobacteriaceae","g__Daejeonella","MAG_TGLI3.17_metabat2_bin.56",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Aquabacterium","s__Aquabacterium sp001770725","MAG_1907NJYTI1_vamb_S1C22747"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Acidovorax_D","MAG_1907NJYTS1_metabat2_bin.38.001",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Comamonas","MAG_1905ZF6280I1_maxbin2_bin.1",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Variovorax","MAG_1908TGLI4_vamb_S1C5904",
"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","MAG_1807DKMD3_metabat2_bin.84*",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Polaromonas","MAG_MGGQSC.20.08_metabat2_bin.40*",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Rhodoferax","MAG_1908TGLC2_vamb_S1C13358",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Rhodoferax","MAG_1807DKMD3_metabat2_bin.80",
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Janthinobacterium","s__Janthinobacterium svalbardensis","MAG_KQGRI2.20.08_maxbin2_bin.3"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Massilia","MAG_190624KS2_metabat2_bin.52.001",
"d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Propionibacteriales","f__Propionibacteriaceae","g__Cutibacterium","s__Cutibacterium acnes","MAG_1905ZF6675I1_metabat2_bin.11"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudomonadaceae","g__Pseudomonas_N","s__Pseudomonas_N sp003640395","MAG_1907QMI3_vamb_S1C9704*"
"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Xanthomonadales","f__Xanthomonadaceae","g__SCMT01","MAG_TGLSC.20.08_vamb_bins_S1C6942*",
